Date,city,Consumption_GWh,temperature_2m_max,temperature_2m_mean,temperature_2m_min,apparent_temperature_max,apparent_temperature_mean,apparent_temperature_min,precipitation_sum,rain_sum,showers_sum,snowfall_sum,precipitation_hours,weather_code,wind_speed_10m_max,wind_gusts_10m_max,et0_fao_evapotranspiration
6/1/2023,qatar,132.67,39.3,34,28.1,37.6,33.6,31,0,0,0,0,0,3,33.8,52.6,10.54
6/2/2023,qatar,129.41,38.7,34,30.7,35.7,31.6,28.5,0,0,0,0,0,3,36.7,56.2,11.97
6/3/2023,qatar,136.86,38.9,33.2,28.3,37.5,32.2,27.9,0,0,0,0,0,3,33.4,51.5,10.9
6/4/2023,qatar,118.86,40.4,33.8,28.6,38.7,33.7,29.4,0,0,0,0,0,0,26.7,42.8,9.85
6/5/2023,qatar,129.31,42.6,33.4,24.7,42.9,34.8,28.2,0,0,0,0,0,0,19.8,33.1,8.1
6/6/2023,qatar,129.68,41.8,33.6,25,42.9,35.3,28.2,0,0,0,0,0,0,19.2,31.3,7.57
6/7/2023,qatar,127.61,41.8,34,25.7,40.3,34.5,30,0,0,0,0,0,1,26.4,41.8,9.44
6/8/2023,qatar,144.22,44.8,36.5,28.5,42.3,35.6,27.8,0,0,0,0,0,1,23.1,37.1,10.39
6/9/2023,qatar,116.99,43.4,36.5,29.6,40.9,35.7,31.1,0,0,0,0,0,0,22.7,37.8,9.96
6/10/2023,qatar,136.55,42.9,34.9,27.3,40.4,34.7,30.1,0,0,0,0,0,0,29,43.9,10.48
6/11/2023,qatar,139.18,43.9,36.5,29,42,36.1,30.9,0,0,0,0,0,0,31.6,49.7,11.13
6/12/2023,qatar,132.24,45.7,37.6,28.5,43.8,36.4,28.2,0,0,0,0,0,0,20.4,37.1,10.24
6/13/2023,qatar,146.4,45.8,38,28.9,43.7,36.9,30.2,0,0,0,0,0,1,23.9,36,10.92
6/14/2023,qatar,124.9,40.8,35.8,31.1,37.5,34.1,31.7,0,0,0,0,0,3,41.2,63,12.83
6/15/2023,qatar,125.84,40.5,36.5,33.4,36.9,34.4,31.7,0,0,0,0,0,3,46.4,69.8,13.71
6/16/2023,qatar,127.51,42.2,36.3,30.4,39.8,34.9,31.1,0,0,0,0,0,3,31.8,49.3,11.99
6/17/2023,qatar,120.98,40,34.8,30.1,35.2,32.7,30.6,0,0,0,0,0,3,41.6,63.4,12.17
6/18/2023,qatar,119.01,40.8,34.4,28.3,38.9,33.8,28.8,0,0,0,0,0,0,25.6,41.4,10.04
6/19/2023,qatar,138.06,41.2,33.2,25.2,38.3,33,27.6,0,0,0,0,0,0,38.5,58,10.4
6/20/2023,qatar,117.05,41.4,34,27.1,40,34.4,29.5,0,0,0,0,0,3,27.4,43.6,10.01
6/21/2023,qatar,131.14,41.4,34.2,27.9,39.3,33.8,30.2,0,0,0,0,0,3,34,53.3,10.86
6/22/2023,qatar,122.42,40.9,34.3,28.3,39.2,33.3,29.5,0,0,0,0,0,0,37.4,56.5,11.37
6/23/2023,qatar,114.42,43,35.6,29.3,39.4,34.6,30.7,0,0,0,0,0,3,35.8,54,11.82
6/24/2023,qatar,131.53,44.6,37.4,30,41,35.2,30.3,0,0,0,0,0,2,32.9,51.1,12.82
6/25/2023,qatar,142.93,43.6,36.7,30.3,40.8,34.8,30.5,0,0,0,0,0,0,36.4,55.8,12.5
6/26/2023,qatar,118.76,42,35.5,29.5,38.2,34.1,30.7,0,0,0,0,0,0,27.5,44.3,11.01
6/27/2023,qatar,135.45,42.5,33.4,25.9,42.5,36.5,28.7,0,0,0,0,0,1,26.4,42.8,7.5
6/28/2023,qatar,117.28,43.8,34.4,26.6,43,36.5,30.4,0,0,0,0,0,3,30.3,46.8,9.27
6/29/2023,qatar,146.88,42.2,34.4,25.8,39.5,34.1,28.2,0,0,0,0,0,3,27.6,43.6,10.17
6/30/2023,qatar,115.79,43.6,35.4,27.3,40.3,34.6,29.7,0,0,0,0,0,3,26,41.4,10.63
7/1/2023,qatar,130.31,43.4,36.2,28.3,41.9,35.3,29.8,0,0,0,0,0,0,25.9,42.1,10.62
7/2/2023,qatar,120.91,42.5,35.9,28.1,40.1,34.4,30,0,0,0,0,0,0,29.8,46.4,11.65
7/3/2023,qatar,111.97,42.7,36.1,31.3,38.2,34.4,30.9,0,0,0,0,0,0,35.1,54,12.36
7/4/2023,qatar,121.85,42.6,36.3,30.5,38.7,34.3,30.6,0,0,0,0,0,3,38.6,57.6,12.77
7/5/2023,qatar,124.2,42.4,36.2,30.3,39.7,34.6,30.4,0,0,0,0,0,3,33.5,51.5,11.95
7/6/2023,qatar,118.46,45,36.4,29.4,43.9,37.2,30.4,0,0,0,0,0,3,18.4,31.7,9.64
7/7/2023,qatar,136,45.9,36.8,28.1,45.7,38.9,32.3,0,0,0,0,0,3,18.7,29.9,7.97
7/8/2023,qatar,133.67,46,37.1,29.4,45.2,38.6,31.8,0,0,0,0,0,3,19.7,31.3,8.52
7/9/2023,qatar,135.22,45,36.9,29,46.3,38.7,31.5,0,0,0,0,0,3,15.3,25.2,8.17
7/10/2023,qatar,140.95,46.1,36.2,27.2,45.2,39.3,33.8,0,0,0,0,0,0,20.2,37.8,8.12
7/11/2023,qatar,134.65,46.5,37.2,28.4,46.3,40,33.7,0,0,0,0,0,0,22.6,37.4,8.24
7/12/2023,qatar,147.1,43.8,37.3,30.1,42,37.1,32.6,0,0,0,0,0,3,36.6,54.7,11.95
7/13/2023,qatar,148.5,41.9,37.4,31.2,38.9,36,33.4,0,0,0,0,0,3,38.1,58,13.17
7/14/2023,qatar,140.54,44.1,35.7,28.4,45.4,38.2,31.5,0,0,0,0,0,2,20.8,33.8,8.63
7/15/2023,qatar,147.88,44,36.1,28.6,47.7,41.6,35.6,0,0,0,0,0,2,15.9,25.6,6.97
7/16/2023,qatar,133.52,43.8,37.1,30.3,46.6,41.5,37.1,0,0,0,0,0,3,15.2,27.7,7.68
7/17/2023,qatar,136.24,46.4,37.6,29.7,44,38.2,34.9,0,0,0,0,0,0,28.6,44.3,10.45
7/18/2023,qatar,127.48,46.6,38.7,29.9,43.1,37.7,31.4,0,0,0,0,0,0,26.9,43.6,11
7/19/2023,qatar,136.39,46.5,37.8,29.5,44.2,37.8,31.1,0,0,0,0,0,3,27.4,44.6,10.39
7/20/2023,qatar,126.54,44.6,37.1,29.5,41.8,36.6,33.6,0,0,0,0,0,3,38.2,56.9,11.85
7/21/2023,qatar,128.66,46.3,37.6,30,43.8,38,32.5,0,0,0,0,0,3,30.2,47.5,11.13
7/22/2023,qatar,124.69,44.9,36.5,28.8,44.9,38.1,31.9,0,0,0,0,0,3,27,42.1,9.59
7/23/2023,qatar,120.27,44.7,37.7,31.8,43.6,37.6,33,0,0,0,0,0,3,29.1,45.4,11.44
7/24/2023,qatar,126.35,46,37.1,29.3,44,38.3,31.9,0,0,0,0,0,3,28,46.1,8.88
7/25/2023,qatar,142.79,46.4,36.6,29,44,38.8,32.7,0,0,0,0,0,3,28.6,44.6,8.7
7/26/2023,qatar,120.44,42.6,35.2,28.2,45.3,40.4,33.5,0,0,0,0,0,3,18,32.4,7.4
7/27/2023,qatar,149.23,45.1,36.9,29.1,46.7,41.6,37.7,0,0,0,0,0,3,20,41,7.97
7/28/2023,qatar,136.41,45.1,37.1,29,45.1,39.5,33.7,0,0,0,0,0,3,20.8,37.1,8.27
7/29/2023,qatar,133.97,45.3,37.7,29.4,43.2,38.6,33.7,0,0,0,0,0,3,19.4,33.5,9.33
7/30/2023,qatar,138.36,46.1,37.7,29.8,43.4,38.6,32.3,0,0,0,0,0,3,20.4,34.6,9.29
7/31/2023,qatar,119.7,46.8,38.7,29.6,44.2,38.3,31.9,0,0,0,0,0,3,21.8,36,10.17
8/1/2023,qatar,130.07,46.9,38.7,30.4,44.1,38.4,31.5,0,0,0,0,0,3,21.9,36.7,10.23
8/2/2023,qatar,118.92,45.7,38.3,29.7,47.2,39.8,31.7,0,0,0,0,0,3,15.9,23,8.18
8/3/2023,qatar,128.15,47,38.5,30.8,46.7,40.9,35.5,0,0,0,0,0,3,27.8,43.6,9.83
8/4/2023,qatar,139.06,45.6,39.1,33.2,40.4,37.9,33.4,0,0,0,0,0,2,36,55.1,12.52
8/5/2023,qatar,123.69,45.4,36.6,28.7,45.5,38.8,31.7,0,0,0,0,0,2,19.3,32,8.08
8/6/2023,qatar,144.37,44.3,36.3,29.4,49.4,42.5,36.9,0,0,0,0,0,0,28.3,44.6,7.48
8/7/2023,qatar,143.43,45.9,38.6,31.4,43.2,40,33.3,0,0,0,0,0,0,26.2,41.8,9.45
8/8/2023,qatar,136.2,45.4,38.3,30.6,43.9,37.9,31.4,0,0,0,0,0,1,25.2,39.2,10.53
8/9/2023,qatar,121.15,45.5,37.9,30.7,43.9,38.8,31,0,0,0,0,0,0,20.5,34.2,9.26
8/10/2023,qatar,131.14,44.2,36.1,29.6,45.7,40.6,35.1,0,0,0,0,0,1,21.3,34.6,7.85
8/11/2023,qatar,111.12,44.9,36.7,30.6,48,42.8,38.5,0.3,0.3,0,0,1,51,21.1,32.4,7.17
8/12/2023,qatar,126.41,45,38.4,32.2,48.3,43.1,39.9,0,0,0,0,0,2,15,34.2,7.74
8/13/2023,qatar,131.98,45.7,38.5,32,47.9,42.4,38.7,0,0,0,0,0,1,18.4,32.4,7.87
8/14/2023,qatar,144.11,46.4,37.7,30.8,46.6,40.5,35.2,0,0,0,0,0,2,29,44.3,8.49
8/15/2023,qatar,133.25,44.7,37,30.4,45,40.3,36.1,0,0,0,0,0,3,23.4,36.4,8.14
8/16/2023,qatar,127.63,42.3,36.7,30.8,47.4,42.1,37.9,0,0,0,0,0,3,22,33.5,7.81
8/17/2023,qatar,141.09,42,37.7,33.9,42.7,39.7,37,0,0,0,0,0,3,22.5,35.3,8.76
8/18/2023,qatar,108.98,42.6,37,31.4,45.3,40.3,36.7,0,0,0,0,0,1,17.7,30.2,7.98
8/19/2023,qatar,134.1,43.8,36.4,30.6,46.5,40.2,35.9,0,0,0,0,0,0,28.4,43.2,7.76
8/20/2023,qatar,124.55,43.4,35.9,30.3,46.4,40.5,37.1,0,0,0,0,0,2,21.6,34.6,7.37
8/21/2023,qatar,139.18,44,35.4,29.1,48.1,41.3,36.7,0,0,0,0,0,1,27.2,42.1,7.05
8/22/2023,qatar,146.49,44.6,36.3,28.6,45.6,40.9,35.7,0,0,0,0,0,1,18.9,32.8,7.02
8/23/2023,qatar,129.61,43.9,37.2,30,43.8,39.7,34.5,0,0,0,0,0,0,23.2,38.9,9.02
8/24/2023,qatar,136.12,46.9,38.4,31.3,44.5,40,35.3,0,0,0,0,0,3,30.5,48.2,10.38
8/25/2023,qatar,136.46,45.5,37.2,29.7,46.3,41.3,35.1,0,0,0,0,0,0,23.9,39.6,8.66
8/26/2023,qatar,140.72,43.9,36.4,29.1,45.5,40.2,34.7,0,0,0,0,0,0,24.9,38.5,8.55
8/27/2023,qatar,124.86,45.3,36.1,29.1,47.4,40.4,36.3,0,0,0,0,0,3,30.9,52.2,7.6
8/28/2023,qatar,118.54,44.1,36.5,29.2,43.7,38.4,31.8,0,0,0,0,0,0,19.7,33.1,8.18
8/29/2023,qatar,140.01,44.6,35.7,28.8,46.7,40,35.2,0,0,0,0,0,0,26,41,7.49
8/30/2023,qatar,142.61,43.5,35.9,30.2,44.8,39.8,36.5,0,0,0,0,0,3,20.4,33.1,7.88
8/31/2023,qatar,140.42,42.5,35.6,29.3,45.5,38.4,34.9,0,0,0,0,0,3,29,44.6,8.08
9/1/2023,qatar,121.94,42.3,36.5,31.5,39.6,36.2,34.1,0,0,0,0,0,0,30.8,47.9,10.92
9/2/2023,qatar,127.85,42.1,35.1,29.1,41.7,37.4,33.3,0,0,0,0,0,0,23.8,41.8,8.45
9/3/2023,qatar,133.1,40.3,33.8,28.1,43.2,38.6,34.1,0,0,0,0,0,0,21.3,35.6,6.41
9/4/2023,qatar,130.89,41.8,34.7,28.7,45,40.3,36,0,0,0,0,0,0,17.9,30.2,6.57
9/5/2023,qatar,132.88,42.7,35.8,29,44.4,39.1,35.5,0,0,0,0,0,0,24.1,38.5,8.1
9/6/2023,qatar,120.74,42.7,35.3,28,45.8,40.6,33.3,0,0,0,0,0,0,22.3,34.2,6.33
9/7/2023,qatar,148.21,43.9,36.4,30.3,46.5,41.9,38,0,0,0,0,0,0,23.6,37.8,6.97
9/8/2023,qatar,107.86,45.1,37.2,30.9,45.2,40.7,38.4,0,0,0,0,0,0,21.7,33.1,8.08
9/9/2023,qatar,117.11,44.9,36.4,29.2,43.2,38.8,34,0,0,0,0,0,0,23.2,37.8,8.61
9/10/2023,qatar,121.63,43.2,36.3,30.3,40.5,37.4,34.5,0,0,0,0,0,0,30.1,46.8,9.88
9/11/2023,qatar,125.64,41.9,34.5,27,46.5,39.3,31.3,0,0,0,0,0,0,17.6,26.6,6.34
9/12/2023,qatar,116.67,42.7,35.2,29.4,47.8,41.7,36.6,0,0,0,0,0,0,20.8,34.2,6.47
9/13/2023,qatar,131.61,42.8,36.4,30,43.7,40.4,35.7,0,0,0,0,0,0,19.1,32.8,7.76
9/14/2023,qatar,124.6,43.9,36.2,28.2,44.6,39.6,33.8,0,0,0,0,0,0,24.6,40.7,8.47
9/15/2023,qatar,123.03,41.4,36.2,32.1,41,37.3,34.1,0,0,0,0,0,0,38.4,57.6,10.96
9/16/2023,qatar,137.83,40.8,35.6,31.8,39.2,36.5,34.3,0,0,0,0,0,3,37.7,57.6,10.42
9/17/2023,qatar,141,41.4,35.1,30.5,38.8,35.5,32.1,0,0,0,0,0,3,34,52.9,10.05
9/18/2023,qatar,132.06,41.8,34.8,28.9,40.2,35.3,31.6,0,0,0,0,0,3,30.7,46.8,9.58
9/19/2023,qatar,127.13,41.2,33.5,25.4,41.3,35.3,28.4,0,0,0,0,0,3,25.4,41.4,8.22
9/20/2023,qatar,127.19,42.7,33.5,25.4,42.1,36.4,29.7,0,0,0,0,0,3,20.2,30.6,6.89
9/21/2023,qatar,131.54,42.5,34,26.6,42.4,36.4,31.4,0,0,0,0,0,3,22.1,33.8,7.92
9/22/2023,qatar,110.15,41.4,33.7,26.7,39.3,34.4,31.3,0,0,0,0,0,3,20.3,34.6,7.91
9/23/2023,qatar,146.13,42.8,33.5,25.6,42.9,37.4,31.7,0,0,0,0,0,3,17.6,28.1,6.46
9/24/2023,qatar,117.42,42.8,33.9,27.3,43.2,38.4,34.3,0,0,0,0,0,1,18.5,28.1,6.18
9/25/2023,qatar,136.54,41.9,33.2,25.2,42.2,35.7,29.4,0,0,0,0,0,0,24.8,38.2,6.7
9/26/2023,qatar,120.22,40.3,33.1,26,40.1,35.6,31.9,0,0,0,0,0,1,19,32.8,7.07
9/27/2023,qatar,127.57,41.8,34,27.1,43.6,37.5,31.4,0,0,0,0,0,0,16.8,26.3,6.39
9/28/2023,qatar,118.15,41.2,33.7,27.1,43.1,37.5,32.2,0,0,0,0,0,0,26.7,40.3,6.66
9/29/2023,qatar,125.04,39.9,32.9,26.2,38.5,34.8,31.1,0,0,0,0,0,0,18.8,32.8,7.13
9/30/2023,qatar,129.6,40.2,32.3,25,39.6,33.9,28.6,0,0,0,0,0,0,20.4,32.8,7.02
10/1/2023,qatar,128.45,39,32,25.9,37.9,32.7,30.1,0,0,0,0,0,0,32.2,49,8.39
10/2/2023,qatar,132.22,38.2,32.3,26.9,35.9,32.5,27.6,0,0,0,0,0,0,26,42.1,8.39
10/3/2023,qatar,132.66,40.8,33.1,26.1,40.1,34.6,29.5,0,0,0,0,0,0,27.1,42.5,7.58
10/4/2023,qatar,108.49,40.2,33.3,26.4,42.3,35.9,30.5,0,0,0,0,0,0,17.8,30.2,6.72
10/5/2023,qatar,131.93,40.4,32.7,26.3,40.6,35.8,31.5,0,0,0,0,0,0,28.2,45,7.48
10/6/2023,qatar,126.05,37.5,32.9,29.8,36,33.1,30.8,0,0,0,0,0,0,39.5,60.1,9.25
10/7/2023,qatar,107.4,38.4,33.3,29.7,37.3,33.9,30.8,0,0,0,0,0,0,36.2,55.1,9.16
10/8/2023,qatar,121.89,41.3,33.3,26,42.1,35.7,30.7,0,0,0,0,0,0,19.9,31,6.53
10/9/2023,qatar,124.47,39.7,32,24.5,38.6,33.5,27,0,0,0,0,0,0,21.1,34.9,7
10/10/2023,qatar,110.87,38.6,31.7,25.2,38.2,33.6,29,0,0,0,0,0,0,16.1,27,6.57
10/11/2023,qatar,130.32,38.5,31.4,24.1,38.8,33.8,27.2,0,0,0,0,0,0,15.2,22,5.38
10/12/2023,qatar,119.06,40.2,31.6,24.7,41,35.3,30.5,0,0,0,0,0,3,22.7,33.1,5.32
10/13/2023,qatar,102.61,40.5,31.8,23.8,39.6,34.1,28.3,0,0,0,0,0,0,16.3,25.9,6.33
10/14/2023,qatar,120.27,39.9,31.6,24.1,38,32.4,27.2,0,0,0,0,0,0,19.6,32,6.97
10/15/2023,qatar,111.29,38.9,31.1,24.3,38,32.4,26.4,0,0,0,0,0,0,18.4,31.7,6.51
10/16/2023,qatar,135.83,39.6,31.1,23.7,39.8,34,28,0,0,0,0,0,0,15.6,23.8,5.44
10/17/2023,qatar,120.12,37.8,30.8,25.1,39.3,34.4,30.2,0,0,0,0,0,0,12.4,21.6,5.11
10/18/2023,qatar,137.25,36.2,30.5,25.3,39.7,34.5,29.8,0,0,0,0,0,0,22.3,34.2,5.03
10/19/2023,qatar,132.07,38.3,31.1,24.5,37.6,33.5,28,0,0,0,0,0,0,20,33.5,5.88
10/20/2023,qatar,126.59,38.9,31.7,25,37.8,33.8,29.6,0,0,0,0,0,0,20.3,29.9,6.18
10/21/2023,qatar,116.52,38.5,31,23.5,38.2,33.3,27.8,0,0,0,0,0,2,17.5,28.1,5.82
10/22/2023,qatar,115.95,36.7,29.9,23.4,37.5,32.8,26.9,0,0,0,0,0,1,21.2,35.3,5.56
10/23/2023,qatar,111.05,37.9,30.6,24.5,38,32.5,28.6,0,0,0,0,0,3,21.3,30.6,5.95
10/24/2023,qatar,128.89,36.4,30.3,24.6,37.1,32.2,28.5,0,0,0,0,0,1,21.4,32.8,5.82
10/25/2023,qatar,109.51,36,29.7,24.3,37.2,32.1,27.2,0,0,0,0,0,1,20.8,32.4,5.26
10/26/2023,qatar,118.33,32.6,28.1,24.8,33.5,30.4,27.6,0.5,0.5,0,0,2,51,21.7,37.4,4.34
10/27/2023,qatar,108,32.5,27.8,24,31.3,28.2,25.6,0,0,0,0,0,0,24.2,39.2,5.76
10/28/2023,qatar,112.02,32,27.3,22.2,32.5,28,22.9,0,0,0,0,0,2,17.8,29.5,5.15
10/29/2023,qatar,122.54,32.6,28,23.3,34.5,29.2,24.9,0,0,0,0,0,3,14,23.4,4.8
10/30/2023,qatar,109.35,33.6,28.6,23.6,34.6,30.4,25.3,0.5,0.5,0,0,3,51,17.1,27.7,4.46
10/31/2023,qatar,120.6,33.3,28.7,25.5,35.2,31.1,27.5,0.2,0.2,0,0,1,51,12,22,4.34
11/1/2023,qatar,137.39,34.1,28.7,24.5,35.7,31.1,27.2,0.4,0.4,0,0,3,51,13.5,24.1,4.56
11/2/2023,qatar,103.86,33.4,27.5,24.5,36.5,30.6,27.5,1.5,1.5,0,0,4,53,22.8,46.8,4.09
11/3/2023,qatar,115.62,30.9,27.1,24.1,33.5,29.9,27.4,0.2,0.2,0,0,1,51,19.1,29.2,4.19
11/4/2023,qatar,110.47,31.2,26.8,23,31,28.2,25.7,0,0,0,0,0,2,23.3,37.8,4.83
11/5/2023,qatar,112.23,31.4,26.6,22.8,30.6,27.5,24.4,0,0,0,0,0,0,21.9,36,4.87
11/6/2023,qatar,126.74,30.6,25.7,21.2,29.6,25.4,21.8,0,0,0,0,0,0,24.1,39.2,5.37
11/7/2023,qatar,132.72,29.8,25.6,21.2,28.1,24.7,20.5,0,0,0,0,0,3,25.6,41,5.71
11/8/2023,qatar,113.49,31.1,25.7,20.5,30,25.3,21.2,0,0,0,0,0,0,26.5,40.3,5.47
11/9/2023,qatar,126.88,31.4,25.9,20.1,32.2,26.5,20.4,0,0,0,0,0,1,15.8,27.7,4.39
11/10/2023,qatar,123.24,31.2,26.9,22.5,32.4,28.4,24.9,0.1,0.1,0,0,1,51,15.1,26.3,4.23
11/11/2023,qatar,128.58,31.7,27.2,23,32.8,29.3,25.6,0,0,0,0,0,3,13.1,19.4,3.57
11/12/2023,qatar,128.22,32.6,27.5,23.7,32.7,29,26.6,0,0,0,0,0,3,16,25.6,4.55
11/13/2023,qatar,135.82,31.5,26.2,20.5,31.7,27.6,22.6,0,0,0,0,0,3,13.6,21.6,3.85
11/14/2023,qatar,133.53,30.9,26.1,21.5,30.4,27.1,24.4,0,0,0,0,0,3,16.4,25.2,3.97
11/15/2023,qatar,130.57,30.9,26.4,21.4,31.2,26.6,22,0,0,0,0,0,3,18.6,27,4.24
11/16/2023,qatar,125.49,29.6,26.1,22.4,30.5,27.2,22.5,1.7,1.7,0,0,2,55,22.3,34.6,2.67
11/17/2023,qatar,104.14,27.7,23.4,19.9,28.8,25.2,21.9,1.1,1.1,0,0,1,55,17.4,24.8,3.41
11/18/2023,qatar,112.6,26.2,22.6,19.2,26.6,23.7,20.8,0,0,0,0,0,0,17.9,28.1,3.39
11/19/2023,qatar,137.32,26.6,22.1,18.3,28.5,23.5,19.4,0,0,0,0,0,1,12,15.5,3.19
11/20/2023,qatar,111.47,27.3,23.2,19.1,27.3,23.9,20.2,0.3,0.3,0,0,1,51,20.1,30.2,2.58
11/21/2023,qatar,112.01,30.2,25.2,22.5,33,27.5,23.5,0.1,0.1,0,0,1,51,20.6,30.6,3.5
11/22/2023,qatar,113.53,28.3,24.2,21.4,27.2,24,21.3,0,0,0,0,0,3,28.4,42.1,4.41
11/23/2023,qatar,122.66,25.2,22.1,19.6,23.2,21.3,18.5,0,0,0,0,0,1,28.3,44.3,3.89
11/24/2023,qatar,115.68,24.8,21.9,18.9,24.4,22.4,19.7,0,0,0,0,0,3,25,39.2,2.57
11/25/2023,qatar,115.52,26.6,22.8,19.8,26.4,23.3,21.1,0,0,0,0,0,1,22.7,36.4,3.52
11/26/2023,qatar,116.22,27.6,22.9,18.1,28.3,24.1,19,0,0,0,0,0,3,12.2,17.6,3.29
11/27/2023,qatar,126.85,31.2,25.3,20.1,30.9,25.7,20.9,0,0,0,0,0,2,17.6,30.2,4.37
11/28/2023,qatar,136.4,30.8,25.9,21.7,30.7,26.8,22.4,0,0,0,0,0,3,20.6,30.6,4.3
11/29/2023,qatar,118.67,26.5,23.2,20,25,22,18.5,0,0,0,0,0,1,31.4,48.2,4.5
11/30/2023,qatar,119.9,23.9,20.6,18.1,21.9,18.8,15.7,0,0,0,0,0,1,27.4,43.2,3.93
12/1/2023,qatar,112.66,25.2,21,17.6,24.1,20.5,17.1,0,0,0,0,0,1,24.5,37.4,3.42
12/2/2023,qatar,136.13,25.2,21.2,17.6,24.3,21,17.9,0,0,0,0,0,0,23.4,36.4,3.33
12/3/2023,qatar,125.07,25.9,21.1,17.3,25.2,21.4,17.8,0,0,0,0,0,3,24,36.4,3.23
12/4/2023,qatar,110.57,26,21.4,17.8,26.3,22.3,18.8,0,0,0,0,0,3,17.5,26.6,2.45
12/5/2023,qatar,118.43,25.1,20.6,17.2,24.9,21.3,18.1,0,0,0,0,0,0,18.3,31,3.03
12/6/2023,qatar,132.02,25.5,20.2,17,26,21.1,17.2,0,0,0,0,0,3,9.5,18,2.74
12/7/2023,qatar,115.48,26.3,20.2,14.1,24.6,19.3,13.3,0,0,0,0,0,0,14,21.2,3.53
12/8/2023,qatar,105.49,26.5,20.3,14.6,25.2,20,14.6,0,0,0,0,0,3,15.8,25.6,3.39
12/9/2023,qatar,108.57,26.9,21,14.6,26.4,21.2,15.2,0,0,0,0,0,3,6.9,13,2.79
12/10/2023,qatar,136.76,27.4,20.9,16,26.4,20.5,16.2,0,0,0,0,0,3,16.1,25.9,3.48
12/11/2023,qatar,112.39,27.4,20.7,15.7,23.8,19.9,15.1,0,0,0,0,0,3,21.1,34.2,3.81
12/12/2023,qatar,122.24,25.3,20.1,15.9,26,20.9,16.9,0,0,0,0,0,3,11,17.6,2.55
12/13/2023,qatar,114.33,27.4,21,15.1,22.7,18.1,14.4,0,0,0,0,0,3,22.5,36,4.91
12/14/2023,qatar,105.52,22.7,20,17.8,18.2,16.9,15.6,0,0,0,0,0,0,33.9,51.5,4.53
12/15/2023,qatar,109.99,22.4,19.5,17.7,17.9,16.2,14.5,0,0,0,0,0,1,34.2,51.8,4.31
12/16/2023,qatar,104.65,22.6,19.6,16.6,21,17.8,14.3,0,0,0,0,0,2,23.8,37.1,3.62
12/17/2023,qatar,113.67,27.4,21.6,17.5,24.6,20.6,17.7,0,0,0,0,0,3,22.6,34.6,3.83
12/18/2023,qatar,113.42,26.1,21.5,17.7,24.9,20,16.7,0,0,0,0,0,2,19.1,28.8,3.8
12/19/2023,qatar,117.43,25.2,20.9,16.9,23.9,19.6,15.6,0,0,0,0,0,3,13.2,19.1,3.3
12/20/2023,qatar,106.13,24.9,20.4,16.3,23.2,19.3,16.4,0,0,0,0,0,0,16.6,27.4,3.54
12/21/2023,qatar,109.44,24.6,19.4,13.9,22,18,13,0,0,0,0,0,3,20.4,32.4,3.49
12/22/2023,qatar,108.32,24.6,19.3,13.8,22.9,18.1,12.8,0,0,0,0,0,3,14.3,20.2,3.2
12/23/2023,qatar,107.74,26.1,20.5,15.3,22.3,18.1,13.5,0,0,0,0,0,3,22.4,36.4,4.43
12/24/2023,qatar,115.14,27.4,22.3,18.3,25.6,21.5,19.1,0,0,0,0,0,3,15.8,23,3.24
12/25/2023,qatar,125.03,27.6,22,17.4,27.2,22.7,18.3,0,0,0,0,0,3,12.6,18,3.09
12/26/2023,qatar,135.92,28.5,22.1,18,26.7,21.9,18.9,0,0,0,0,0,0,23.3,35.3,3.72
12/27/2023,qatar,121.91,25.6,21.1,18.2,23.5,20.5,18.1,0,0,0,0,0,1,27,42.5,3.4
12/28/2023,qatar,107.78,25.7,20.7,17.5,23.2,20.5,17.9,0,0,0,0,0,3,22.1,35.6,3.19
12/29/2023,qatar,112.45,25.8,20.8,16.5,24.5,21,17.2,0,0,0,0,0,3,26.4,40,2.93
12/30/2023,qatar,118.59,26.4,21.5,18.1,25.1,21.7,19,0,0,0,0,0,3,22,34.9,3.05
12/31/2023,qatar,139.33,24.4,20.9,18,23.3,21.1,19.1,0.2,0.2,0,0,1,51,23.8,36.4,2.45
1/1/2024,qatar,123.45,24.9,20.3,17.2,24.1,20.4,17.9,0,0,0,0,0,3,23.9,36,2.83
1/1/2023,sharjah,134.47,23.8,20.9,17.8,23.9,21.2,17.6,0,0,0,0,0,3,17.3,26.6,3
1/2/2023,sharjah,128.76,24.8,20.5,16,24.9,20.4,15.6,0,0,0,0,0,3,19.2,34.6,3.23
1/3/2023,sharjah,135.83,24.5,19.8,16.6,23.3,18.6,15.5,1.2,1.2,0,0,3,53,16.3,24.1,3.07
1/4/2023,sharjah,143.71,26.4,20.9,15.3,22.4,17.5,12.7,0,0,0,0,0,3,26.5,41.8,5.3
1/5/2023,sharjah,127.89,27.1,22.5,18.2,24.6,20.3,15.7,0,0,0,0,0,3,26,41.4,4.55
1/6/2023,sharjah,127.89,24.9,21.1,18.5,23.2,20.7,19.2,0.2,0.2,0,0,1,51,24.4,36.4,2.78
1/7/2023,sharjah,144.21,21.9,19.2,16.9,21.5,19.5,17.1,3,3,0,0,5,61,20.3,39.2,1.57
1/8/2023,sharjah,136.91,22.7,19.1,15.1,22.5,18.9,15.2,0.2,0.2,0,0,1,51,16.2,28.4,2.87
1/9/2023,sharjah,125.77,22.7,19.8,17.1,22.8,19.8,17.1,0,0,0,0,0,2,15,27.4,2.79
